Date,region,4046,4225,4770,Total Volume
29-05-2016,BuffaloRochester,33.37,1055.87,0.0,7055.5
22-05-2016,BuffaloRochester,9.51,993.77,0.0,8382.59
15-05-2016,BuffaloRochester,30.86,239.42,0.0,7832.2
08-05-2016,BuffaloRochester,3.57,152.48,0.0,7228.12
01-05-2016,BuffaloRochester,4.75,265.46,0.0,7208.06
24-04-2016,BuffaloRochester,17.81,203.35,0.0,6903.38
17-04-2016,BuffaloRochester,0.0,164.9,0.0,4295.0
10-04-2016,BuffaloRochester,0.0,174.71,0.0,6772.32
03-04-2016,BuffaloRochester,3.55,198.02,0.0,6217.4
27-03-2016,BuffaloRochester,0.0,214.06,0.0,5728.61
20-03-2016,BuffaloRochester,13.26,180.62,0.0,6490.21
13-03-2016,BuffaloRochester,7.1,127.46,0.0,4489.99
06-03-2016,BuffaloRochester,0.0,182.17,0.0,3751.88
28-02-2016,BuffaloRochester,0.0,223.9,0.0,6934.94
21-02-2016,BuffaloRochester,0.0,279.64,0.0,5329.12
14-02-2016,BuffaloRochester,0.0,246.79,0.0,4577.72
07-02-2016,BuffaloRochester,0.0,223.49,0.0,5017.67
31-01-2016,BuffaloRochester,0.0,226.88,0.0,4647.71
24-01-2016,BuffaloRochester,1.19,129.34,0.0,2039.63
17-01-2016,BuffaloRochester,0.0,154.52,0.0,3607.37
10-01-2016,BuffaloRochester,1.19,182.7,0.0,4397.57
03-01-2016,BuffaloRochester,2.37,160.11,0.0,5738.68
25-12-2016,California,22779.87,56237.83,10.76,132890.31
18-12-2016,California,18006.04,60993.65,176.75,122728.42
11-12-2016,California,20010.88,59840.22,49.16,128204.63
04-12-2016,California,24442.77,50935.56,10.75,116895.28
27-11-2016,California,21468.08,49401.43,9.22,111851.52
20-11-2016,California,18289.69,44678.81,12.3,107587.14
13-11-2016,California,21825.77,51895.85,7.69,122099.57
06-11-2016,California,22140.03,56357.55,0.0,119037.25
30-10-2016,California,17620.85,52989.92,1.54,96095.1
23-10-2016,California,9139.12,53304.49,6.17,75897.66
16-10-2016,California,13352.47,54624.49,7.72,95599.25
09-10-2016,California,15488.42,67537.91,12.36,128966.95
02-10-2016,California,15505.79,70707.24,21.66,138994.56
25-09-2016,California,12970.52,73572.34,10.84,123708.0
18-09-2016,California,19979.78,76879.66,3.11,139322.81
11-09-2016,California,22135.19,97386.14,27.95,187617.54
04-09-2016,California,19885.38,82532.01,0.0,178322.37
28-08-2016,California,20282.39,79271.95,9.33,175422.72
21-08-2016,California,28268.87,67090.59,3.11,176650.09
14-08-2016,California,28111.21,84313.38,35.82,208956.81
07-08-2016,California,22201.7,79011.43,0.0,210038.55
31-07-2016,California,21895.14,83894.93,12.45,188494.23
24-07-2016,California,22033.28,82329.89,26.42,185039.68
17-07-2016,California,21165.43,91337.45,7.76,192800.93
10-07-2016,California,30506.94,89764.31,10.85,213417.87
03-07-2016,California,24660.35,110483.19,21.71,209495.6
26-06-2016,California,34450.42,103277.2,18.59,204392.39
19-06-2016,California,23134.77,102745.34,35.56,196942.94
12-06-2016,California,24728.3,101839.43,3.07,192533.95
05-06-2016,California,26377.62,88667.93,7.66,182778.37
29-05-2016,California,22713.1,99956.65,0.0,203163.62
22-05-2016,California,22352.56,102703.17,4.59,211081.29
15-05-2016,California,26935.79,102253.41,0.0,202641.92
08-05-2016,California,19169.71,147864.84,0.0,256669.13
01-05-2016,California,16747.64,132440.93,0.0,225346.56
24-04-2016,California,18891.23,100137.58,3.04,208434.9
17-04-2016,California,17320.0,84073.76,6.08,187358.5
10-04-2016,California,16938.01,93768.59,0.0,193519.09
03-04-2016,California,17840.63,115062.35,0.0,206688.54
27-03-2016,California,14744.95,92064.48,7.58,184634.36
20-03-2016,California,15752.0,89041.95,7.6,172196.69
13-03-2016,California,18235.75,101106.75,0.0,199915.92
06-03-2016,California,19796.42,86184.7,3.04,198961.57
28-02-2016,California,16583.5,95085.1,4.55,214658.47
21-02-2016,California,14702.41,81578.02,12.13,161206.07
14-02-2016,California,11345.11,87139.61,97.12,158522.76
07-02-2016,California,13085.23,84118.36,78.91,156586.25
31-01-2016,California,17862.54,79184.75,124.41,155319.35
24-01-2016,California,13658.82,86743.65,0.0,154438.32
17-01-2016,California,16081.34,66398.85,0.0,125541.88
10-01-2016,California,17520.67,60382.97,0.0,138580.98
03-01-2016,California,18211.06,66433.31,0.0,122089.29
25-12-2016,Charlotte,74.49,2520.97,399.49,6780.63
18-12-2016,Charlotte,128.87,2824.38,517.67,7485.47
11-12-2016,Charlotte,132.06,2651.85,459.44,7154.49
04-12-2016,Charlotte,93.04,2472.52,346.29,5851.2
27-11-2016,Charlotte,163.77,2762.34,514.03,6587.92
20-11-2016,Charlotte,102.42,2877.6,555.31,7881.12
13-11-2016,Charlotte,177.79,2996.77,615.32,8516.76
06-11-2016,Charlotte,208.66,3144.06,728.54,9664.27
30-10-2016,Charlotte,160.0,4973.04,1171.38,10446.48
23-10-2016,Charlotte,147.98,4509.02,811.96,9342.71
16-10-2016,Charlotte,162.58,4681.53,778.48,9444.39
09-10-2016,Charlotte,246.32,4951.79,759.62,10308.86
02-10-2016,Charlotte,262.02,3891.17,643.79,8909.48
25-09-2016,Charlotte,281.42,3611.15,676.05,7989.78
18-09-2016,Charlotte,240.75,3850.09,623.35,9074.71
11-09-2016,Charlotte,251.08,4140.55,724.15,9581.48
04-09-2016,Charlotte,205.09,4068.91,881.26,8582.19
28-08-2016,Charlotte,338.94,3830.43,738.3,8617.46
21-08-2016,Charlotte,457.29,3917.27,999.6,9642.8
14-08-2016,Charlotte,409.36,4531.35,1158.28,9721.49
07-08-2016,Charlotte,405.22,5999.14,1492.11,10375.29
31-07-2016,Charlotte,422.26,4190.77,1150.01,8048.9
24-07-2016,Charlotte,388.08,4288.98,1242.32,8306.2
17-07-2016,Charlotte,342.54,3579.56,1379.56,7940.49
10-07-2016,Charlotte,312.85,2726.58,991.27,5664.83
03-07-2016,Charlotte,278.93,2594.43,929.0,5662.13
26-06-2016,Charlotte,420.63,2574.75,834.61,7034.66
19-06-2016,Charlotte,325.22,2602.89,663.16,5073.77
12-06-2016,Charlotte,381.97,2418.0,726.75,4612.16
05-06-2016,Charlotte,343.3,2507.58,694.74,6062.33
29-05-2016,Charlotte,301.54,2647.47,702.09,5676.93
22-05-2016,Charlotte,437.48,2422.71,544.63,5433.16
15-05-2016,Charlotte,320.43,2628.62,554.28,6007.48
08-05-2016,Charlotte,299.93,3030.75,767.24,5581.18
01-05-2016,Charlotte,268.44,2921.35,718.82,5736.02
24-04-2016,Charlotte,369.98,2721.06,639.06,6489.79
17-04-2016,Charlotte,400.23,2383.44,505.61,4460.01
10-04-2016,Charlotte,351.95,2597.02,625.44,5734.3
03-04-2016,Charlotte,318.0,2844.01,658.9,5126.69
27-03-2016,Charlotte,311.44,2333.56,615.04,4551.61
20-03-2016,Charlotte,370.07,2022.52,490.82,4713.35
13-03-2016,Charlotte,280.07,2080.98,625.97,4131.98
06-03-2016,Charlotte,342.43,2122.95,621.19,4003.24
28-02-2016,Charlotte,290.68,2007.09,559.81,3584.6
21-02-2016,Charlotte,315.14,1836.82,556.58,3521.87
14-02-2016,Charlotte,307.68,1674.06,502.11,3610.52
07-02-2016,Charlotte,385.1,1740.65,640.36,3529.44
31-01-2016,Charlotte,354.19,1734.77,630.53,3829.49
24-01-2016,Charlotte,332.43,1649.8,603.21,3735.44
17-01-2016,Charlotte,469.83,1659.7,587.83,2997.36
10-01-2016,Charlotte,313.18,2207.99,842.33,4815.55
03-01-2016,Charlotte,749.2,1979.18,705.6,4284.47
25-12-2016,Chicago,52.77,30236.66,0.0,33412.35
18-12-2016,Chicago,59.36,37133.28,0.0,40115.97
11-12-2016,Chicago,63.34,50779.13,0.0,54112.89
04-12-2016,Chicago,87.48,31941.41,0.0,35156.8
27-11-2016,Chicago,57.34,16648.36,0.0,20020.98
20-11-2016,Chicago,49.68,22005.49,0.0,24924.61
13-11-2016,Chicago,56.66,25011.26,0.0,28482.64
06-11-2016,Chicago,38.61,24966.93,0.0,28818.87
30-10-2016,Chicago,88.54,29520.64,0.0,32607.37
23-10-2016,Chicago,84.24,25376.14,0.0,28740.94
16-10-2016,Chicago,72.62,26383.82,0.0,30428.53
09-10-2016,Chicago,79.04,23403.99,0.0,26995.26
02-10-2016,Chicago,100.4,24049.87,0.0,27147.49
25-09-2016,Chicago,93.75,24273.38,0.0,26730.61
18-09-2016,Chicago,98.1,19190.24,0.0,21876.53
11-09-2016,Chicago,92.82,27851.41,0.0,30146.46
04-09-2016,Chicago,91.7,27757.81,0.0,29892.84
28-08-2016,Chicago,699.1,25426.29,0.0,27637.06
21-08-2016,Chicago,69.71,29470.17,0.0,31252.62
14-08-2016,Chicago,84.15,26189.38,0.0,27655.2
07-08-2016,Chicago,75.65,25684.18,0.0,26720.39
31-07-2016,Chicago,80.77,27361.91,0.0,28969.34
24-07-2016,Chicago,107.07,20034.42,0.0,24894.83
17-07-2016,Chicago,60.77,23561.14,0.0,26249.13
10-07-2016,Chicago,40.37,10422.02,0.0,12651.27
03-07-2016,Chicago,85.18,13515.35,0.0,15807.19
26-06-2016,Chicago,60.12,25630.13,0.0,27771.37
19-06-2016,Chicago,122.15,35503.46,0.0,37650.61
12-06-2016,Chicago,162.25,38677.24,0.0,40535.05
05-06-2016,Chicago,105.86,41327.69,0.0,42580.14
29-05-2016,Chicago,186.15,64298.18,0.0,65325.69
22-05-2016,Chicago,77.57,44459.63,0.0,45768.24
15-05-2016,Chicago,37.45,30432.28,0.0,32454.82
08-05-2016,Chicago,83.69,33146.9,0.0,34200.94
01-05-2016,Chicago,102.92,30785.77,0.0,31458.63
24-04-2016,Chicago,66.02,34696.93,0.0,35192.95
17-04-2016,Chicago,97.85,24629.54,0.0,25405.66
10-04-2016,Chicago,70.12,35212.51,0.0,35474.03
03-04-2016,Chicago,95.32,35272.75,0.0,35602.29
27-03-2016,Chicago,171.4,34565.26,0.0,35086.33
20-03-2016,Chicago,152.43,31926.73,0.0,32456.45
13-03-2016,Chicago,110.77,28997.72,0.0,29584.31
06-03-2016,Chicago,736.06,35610.75,0.0,36774.58
28-02-2016,Chicago,918.49,32243.52,0.0,34164.85
21-02-2016,Chicago,945.63,28552.71,0.0,32492.15
14-02-2016,Chicago,751.06,25968.76,0.0,28656.64
07-02-2016,Chicago,872.31,29897.7,0.0,31000.01
31-01-2016,Chicago,814.1,27719.26,0.0,28813.36
24-01-2016,Chicago,976.46,23728.41,0.0,25004.87
17-01-2016,Chicago,777.31,24636.26,0.0,25573.57
10-01-2016,Chicago,1437.58,34064.46,0.0,35835.37
03-01-2016,Chicago,931.2,23415.93,0.0,24460.46
25-12-2016,CincinnatiDayton,235.03,5062.95,0.0,6592.44
18-12-2016,CincinnatiDayton,216.36,4930.87,0.0,17920.51
11-12-2016,CincinnatiDayton,268.89,4743.81,0.0,27489.35
04-12-2016,CincinnatiDayton,269.53,5925.9,0.0,15658.75
27-11-2016,CincinnatiDayton,198.25,4476.76,0.0,17342.81
20-11-2016,CincinnatiDayton,333.63,5458.44,0.0,15570.07
13-11-2016,CincinnatiDayton,366.46,6058.31,0.0,9515.89
06-11-2016,CincinnatiDayton,390.75,8582.72,0.0,27345.45
30-10-2016,CincinnatiDayton,453.79,10104.3,0.0,15523.6
23-10-2016,CincinnatiDayton,488.59,7531.36,0.0,17064.45
16-10-2016,CincinnatiDayton,660.88,6583.77,0.0,16206.87
09-10-2016,CincinnatiDayton,562.56,9696.37,0.0,15218.52
02-10-2016,CincinnatiDayton,458.81,8070.51,0.0,14975.64
25-09-2016,CincinnatiDayton,468.89,7138.63,0.0,16032.03
18-09-2016,CincinnatiDayton,577.58,8538.43,0.0,15776.76
11-09-2016,CincinnatiDayton,531.09,9471.98,0.0,21710.38
04-09-2016,CincinnatiDayton,535.98,10564.37,0.0,22075.04
28-08-2016,CincinnatiDayton,637.29,7566.11,0.0,34718.84
21-08-2016,CincinnatiDayton,453.45,7152.55,0.0,18700.24
14-08-2016,CincinnatiDayton,581.36,8369.54,0.0,17063.96
07-08-2016,CincinnatiDayton,470.0,7721.78,0.0,22772.04
31-07-2016,CincinnatiDayton,554.23,8694.68,0.0,12919.17
24-07-2016,CincinnatiDayton,538.94,10669.81,0.0,14589.37
17-07-2016,CincinnatiDayton,541.3,8960.19,0.0,22576.93
10-07-2016,CincinnatiDayton,481.08,11267.87,0.0,24427.23
03-07-2016,CincinnatiDayton,482.4,10370.88,0.0,19128.61
26-06-2016,CincinnatiDayton,482.14,9041.74,0.0,19243.4
19-06-2016,CincinnatiDayton,699.16,10546.16,0.0,21910.54
12-06-2016,CincinnatiDayton,545.86,10293.17,0.0,21266.49
05-06-2016,CincinnatiDayton,374.82,8709.85,0.0,16321.6
29-05-2016,CincinnatiDayton,459.73,8442.84,0.0,14695.59
22-05-2016,CincinnatiDayton,408.42,9071.13,0.0,14720.61
15-05-2016,CincinnatiDayton,359.02,8892.58,0.0,15206.47
08-05-2016,CincinnatiDayton,383.03,8838.78,0.0,14624.46
01-05-2016,CincinnatiDayton,308.69,9102.19,0.0,20458.94
24-04-2016,CincinnatiDayton,460.03,9677.47,0.0,15395.22
17-04-2016,CincinnatiDayton,417.29,9447.47,0.0,15920.25
10-04-2016,CincinnatiDayton,394.05,9103.31,0.0,16776.27
03-04-2016,CincinnatiDayton,348.81,8344.35,0.0,12140.52
27-03-2016,CincinnatiDayton,347.47,9168.31,0.0,17750.82
20-03-2016,CincinnatiDayton,319.09,8546.86,0.0,16466.35
13-03-2016,CincinnatiDayton,308.89,8663.98,0.0,13252.99
06-03-2016,CincinnatiDayton,487.73,9078.49,0.0,12627.11
28-02-2016,CincinnatiDayton,414.52,8307.16,0.0,9125.44
21-02-2016,CincinnatiDayton,529.0,7783.07,0.0,10563.94
14-02-2016,CincinnatiDayton,545.84,9088.79,0.0,17338.51
07-02-2016,CincinnatiDayton,443.33,8905.29,0.0,14072.95
31-01-2016,CincinnatiDayton,335.93,6835.59,0.0,11109.1
24-01-2016,CincinnatiDayton,411.54,7551.79,0.0,11874.46
17-01-2016,CincinnatiDayton,573.01,7597.31,0.0,9955.8
10-01-2016,CincinnatiDayton,689.26,8880.64,0.0,13480.88
03-01-2016,CincinnatiDayton,309.8,7637.9,0.0,10552.84
25-12-2016,Columbus,543.08,2287.13,0.0,4561.12
18-12-2016,Columbus,504.97,1858.48,0.0,4249.07
11-12-2016,Columbus,448.83,1413.59,0.0,8682.81
04-12-2016,Columbus,485.75,1639.28,0.0,5338.71
27-11-2016,Columbus,494.4,1889.17,0.0,5503.68
20-11-2016,Columbus,661.45,2218.41,0.0,7255.4
13-11-2016,Columbus,778.65,2727.06,0.0,10485.95
06-11-2016,Columbus,537.42,2897.13,0.0,16601.25
30-10-2016,Columbus,712.43,2810.91,0.0,5890.85
23-10-2016,Columbus,673.64,3073.84,0.0,10574.95
16-10-2016,Columbus,725.0,3749.33,0.0,16161.36
09-10-2016,Columbus,685.82,4176.3,1.16,15870.0
02-10-2016,Columbus,570.03,4396.02,0.0,8280.66
25-09-2016,Columbus,789.01,3352.16,0.0,12976.63
18-09-2016,Columbus,769.61,2564.21,0.0,5525.95
11-09-2016,Columbus,815.47,3267.61,0.0,9434.47
04-09-2016,Columbus,962.25,4496.2,0.0,11869.66
28-08-2016,Columbus,868.26,4898.92,0.0,10186.67
21-08-2016,Columbus,629.11,4017.95,0.0,7223.46
14-08-2016,Columbus,652.47,3940.51,0.0,7697.63
07-08-2016,Columbus,667.31,4129.75,0.0,8981.41
31-07-2016,Columbus,558.77,3796.68,0.0,9346.26
24-07-2016,Columbus,642.5,4610.11,0.0,8142.15
17-07-2016,Columbus,713.11,4467.58,0.0,11566.22
10-07-2016,Columbus,570.66,4290.35,0.0,11572.14
03-07-2016,Columbus,583.93,3321.68,0.0,7549.2
26-06-2016,Columbus,492.49,3910.86,0.0,8491.02
19-06-2016,Columbus,632.15,5496.38,36.98,13064.09
12-06-2016,Columbus,574.02,5539.61,40.44,10239.17
05-06-2016,Columbus,527.69,4916.99,50.28,9417.49
29-05-2016,Columbus,371.44,4348.79,54.16,7507.51
22-05-2016,Columbus,389.47,3323.72,18.38,6711.12
15-05-2016,Columbus,346.52,3729.33,5.72,7017.73
08-05-2016,Columbus,372.26,4350.95,3.42,8467.42
01-05-2016,Columbus,358.98,3028.11,9.06,5872.4
24-04-2016,Columbus,1135.01,4546.77,19.1,11874.13
17-04-2016,Columbus,377.86,5491.76,2.23,9508.72
10-04-2016,Columbus,360.23,4906.26,0.0,6323.62
03-04-2016,Columbus,317.7,3569.14,0.0,5382.24
27-03-2016,Columbus,272.71,4060.29,16.3,6663.94
20-03-2016,Columbus,315.11,3453.23,4.32,7457.89
13-03-2016,Columbus,376.52,3722.09,4.3,7157.22
06-03-2016,Columbus,387.7,3606.38,0.0,4854.17
28-02-2016,Columbus,451.27,4249.41,0.0,5181.52
21-02-2016,Columbus,590.44,2960.78,0.0,4382.0
14-02-2016,Columbus,499.91,2710.71,0.0,4607.55
07-02-2016,Columbus,499.69,2482.27,2.16,3999.51
31-01-2016,Columbus,392.6,2600.03,0.0,4289.51
24-01-2016,Columbus,421.55,2812.84,1.09,6522.27
17-01-2016,Columbus,796.09,3813.38,0.0,5244.61
10-01-2016,Columbus,969.19,3558.82,0.0,5663.07
03-01-2016,Columbus,452.44,2937.02,2.2,4034.88
25-12-2016,DallasFtWorth,4747.3,428.15,0.0,20099.08
18-12-2016,DallasFtWorth,5025.9,286.6,0.0,21071.85
11-12-2016,DallasFtWorth,4812.83,204.45,0.0,20619.42
04-12-2016,DallasFtWorth,6160.17,124.16,0.0,21047.85
27-11-2016,DallasFtWorth,5730.92,120.37,0.0,21312.8
20-11-2016,DallasFtWorth,5461.76,130.12,0.0,19634.24
13-11-2016,DallasFtWorth,7052.28,162.3,0.0,25020.67
06-11-2016,DallasFtWorth,7183.02,95.81,0.0,25468.3
30-10-2016,DallasFtWorth,4885.83,120.53,0.0,17098.36
23-10-2016,DallasFtWorth,10832.47,128.56,0.0,20091.09
16-10-2016,DallasFtWorth,11563.74,89.18,0.0,20504.41
09-10-2016,DallasFtWorth,13182.39,267.34,0.0,28837.82
02-10-2016,DallasFtWorth,14245.66,441.23,0.0,20696.52
25-09-2016,DallasFtWorth,11604.51,1486.92,0.0,19980.31
18-09-2016,DallasFtWorth,7605.58,1010.05,0.0,18329.37
11-09-2016,DallasFtWorth,10022.44,247.44,0.0,26658.47
04-09-2016,DallasFtWorth,9117.89,327.08,0.0,30716.5
28-08-2016,DallasFtWorth,9948.68,259.53,0.0,34300.17
21-08-2016,DallasFtWorth,21679.49,269.44,0.0,74326.53
14-08-2016,DallasFtWorth,25938.55,334.11,0.0,90500.74
07-08-2016,DallasFtWorth,11017.8,424.96,0.0,32688.03
31-07-2016,DallasFtWorth,11152.52,584.88,0.0,38209.32
24-07-2016,DallasFtWorth,10629.22,455.42,0.0,35564.65
17-07-2016,DallasFtWorth,7602.87,388.98,0.0,27581.91
10-07-2016,DallasFtWorth,6584.16,491.32,0.0,17788.81
03-07-2016,DallasFtWorth,12757.01,1067.37,0.0,32844.7
26-06-2016,DallasFtWorth,11200.61,580.49,0.0,30776.67
19-06-2016,DallasFtWorth,10059.74,668.96,0.0,28277.44
12-06-2016,DallasFtWorth,11728.55,671.78,0.0,31272.25
05-06-2016,DallasFtWorth,9412.3,640.22,0.0,26357.74
29-05-2016,DallasFtWorth,10016.93,341.12,0.0,27580.57
22-05-2016,DallasFtWorth,8434.31,437.88,0.0,24210.7
15-05-2016,DallasFtWorth,8541.46,830.92,0.0,26845.53
08-05-2016,DallasFtWorth,8147.01,601.13,0.0,26837.25
01-05-2016,DallasFtWorth,7176.13,965.49,0.0,21668.3
24-04-2016,DallasFtWorth,7481.26,2070.02,0.0,23975.47
17-04-2016,DallasFtWorth,9048.9,722.41,0.0,25616.88
10-04-2016,DallasFtWorth,8391.02,644.18,0.0,20070.8
03-04-2016,DallasFtWorth,7643.67,788.28,0.0,18943.3
27-03-2016,DallasFtWorth,8355.74,658.68,0.0,17408.68
20-03-2016,DallasFtWorth,7780.48,1096.46,0.0,16850.64
13-03-2016,DallasFtWorth,8425.39,786.3,0.0,18432.74
06-03-2016,DallasFtWorth,7164.37,560.17,0.0,19464.82
28-02-2016,DallasFtWorth,7338.02,695.76,0.0,17889.69
21-02-2016,DallasFtWorth,7305.62,614.56,0.0,17232.43
14-02-2016,DallasFtWorth,6386.7,573.59,0.0,15673.4
07-02-2016,DallasFtWorth,7123.02,778.11,0.0,14931.85
31-01-2016,DallasFtWorth,7396.68,626.91,1.42,15116.17
24-01-2016,DallasFtWorth,6168.4,453.26,0.0,14155.9
17-01-2016,DallasFtWorth,7988.39,617.54,0.0,14648.09
10-01-2016,DallasFtWorth,5332.87,389.96,0.0,11624.41
03-01-2016,DallasFtWorth,4802.52,397.26,0.0,10777.27
25-12-2016,Denver,5412.78,884.75,75.54,23425.81
18-12-2016,Denver,9935.96,1781.5,100.88,14088.99
11-12-2016,Denver,14092.31,1601.73,16.07,34903.11
04-12-2016,Denver,12165.52,1971.17,23.0,45324.18
27-11-2016,Denver,11121.68,1566.03,21.88,23367.39
20-11-2016,Denver,14123.33,1492.69,5.76,18310.37
13-11-2016,Denver,8091.95,1338.55,12.7,24113.8
06-11-2016,Denver,11564.81,1279.38,24.27,13748.96
30-10-2016,Denver,21484.74,2146.97,15.05,23733.43
23-10-2016,Denver,15715.08,1952.5,35.94,19881.26
16-10-2016,Denver,6147.83,1283.04,13.93,20054.84
09-10-2016,Denver,11578.91,2259.1,12.78,19651.23
02-10-2016,Denver,11038.28,1697.21,15.1,13087.01
25-09-2016,Denver,9350.55,1694.55,8.12,12327.94
18-09-2016,Denver,10442.96,2216.61,5.8,22036.49
11-09-2016,Denver,10019.08,2407.87,13.89,20741.79
04-09-2016,Denver,8810.53,2263.32,275.18,25026.47
28-08-2016,Denver,5597.07,1246.64,286.4,11417.18
21-08-2016,Denver,8262.74,1735.48,15.0,10651.36
14-08-2016,Denver,8487.5,1648.45,12.68,26657.31
07-08-2016,Denver,12876.46,2651.64,8.06,22282.57
31-07-2016,Denver,14012.54,2828.69,35.64,17691.72
24-07-2016,Denver,14466.93,3103.21,53.93,28452.22
17-07-2016,Denver,15310.96,3457.28,20.6,21484.6
10-07-2016,Denver,10122.11,2278.64,18.29,37036.32
03-07-2016,Denver,13460.89,3315.6,58.26,27913.57
26-06-2016,Denver,14921.84,4022.39,76.5,19132.38
19-06-2016,Denver,20528.3,3777.61,100.4,24524.24
12-06-2016,Denver,19720.9,3959.24,29.44,25862.04
05-06-2016,Denver,12810.26,3097.96,21.51,21698.87
29-05-2016,Denver,8555.66,1938.53,22.63,34072.77
22-05-2016,Denver,25268.6,1852.73,33.92,49143.63
15-05-2016,Denver,11220.31,3023.72,23.73,24086.48
08-05-2016,Denver,14280.12,6750.13,51.92,50559.21
01-05-2016,Denver,85418.52,40808.35,142.93,182067.69
24-04-2016,Denver,62551.8,37420.77,124.69,229646.05
17-04-2016,Denver,6855.69,2138.82,28.03,53454.29
10-04-2016,Denver,5150.05,1545.0,25.72,40527.1
03-04-2016,Denver,6435.15,2257.4,15.61,27248.91
27-03-2016,Denver,8689.45,2179.12,25.57,30425.9
20-03-2016,Denver,4709.48,3674.36,26.61,36797.51
13-03-2016,Denver,17624.22,12791.08,53.1,100571.11
06-03-2016,Denver,10700.89,10988.09,59.64,121329.26
28-02-2016,Denver,4713.24,1955.11,23.17,30084.47
21-02-2016,Denver,5720.97,2259.38,4.41,33868.46
14-02-2016,Denver,6478.87,3527.28,27.51,30537.03
07-02-2016,Denver,4205.46,3815.33,32.99,35694.81
31-01-2016,Denver,6587.57,6336.15,40.64,55371.0
24-01-2016,Denver,7581.4,5040.24,29.68,45127.01
17-01-2016,Denver,6052.49,3670.46,23.12,22059.78
10-01-2016,Denver,4369.82,10784.78,55.07,63531.61
03-01-2016,Denver,7003.19,4240.7,51.8,30514.09
25-12-2016,Detroit,1008.05,7376.5,0.0,9541.46
18-12-2016,Detroit,835.32,5733.54,0.0,8350.41
11-12-2016,Detroit,477.62,4371.87,0.0,16467.48
04-12-2016,Detroit,529.77,4890.87,0.0,12252.47
27-11-2016,Detroit,366.81,4158.12,0.0,10119.58
20-11-2016,Detroit,596.36,4877.64,0.0,15249.78
13-11-2016,Detroit,623.31,7197.29,0.0,22242.88
06-11-2016,Detroit,636.73,7665.08,0.0,34582.48
30-10-2016,Detroit,687.53,10103.65,0.0,13787.12
23-10-2016,Detroit,683.08,8487.48,0.0,23612.89
16-10-2016,Detroit,820.02,6757.92,0.0,24025.32
09-10-2016,Detroit,678.11,8511.22,0.0,27051.5
02-10-2016,Detroit,788.72,7978.47,0.0,10476.39
25-09-2016,Detroit,786.55,6839.89,0.0,21564.13
18-09-2016,Detroit,858.96,6615.01,0.0,12995.36
11-09-2016,Detroit,1160.5,7929.35,0.0,23933.59
04-09-2016,Detroit,657.1,7977.82,0.0,20778.46
28-08-2016,Detroit,855.97,7611.27,0.0,18362.63
21-08-2016,Detroit,751.81,7547.5,0.0,13662.27
14-08-2016,Detroit,780.76,8921.36,0.0,15193.49
07-08-2016,Detroit,848.8,8894.04,0.0,18837.12
31-07-2016,Detroit,837.85,8580.22,0.0,17867.29
24-07-2016,Detroit,969.22,9420.9,0.0,16285.84
17-07-2016,Detroit,889.59,8699.6,0.0,22070.24
10-07-2016,Detroit,768.36,8606.24,0.0,24521.13
03-07-2016,Detroit,778.4,9330.9,0.0,21345.19
26-06-2016,Detroit,716.67,8879.63,0.0,18307.22
19-06-2016,Detroit,879.07,9121.58,0.0,24427.82
12-06-2016,Detroit,822.13,8482.74,0.0,19250.46
05-06-2016,Detroit,665.57,9719.56,0.0,38685.43
29-05-2016,Detroit,634.9,11896.25,0.0,19412.28
22-05-2016,Detroit,479.17,8182.24,0.0,24932.62
15-05-2016,Detroit,321.4,7201.35,0.0,14006.16
08-05-2016,Detroit,292.56,8066.75,0.0,16109.87
01-05-2016,Detroit,357.55,7877.12,0.0,13441.92
24-04-2016,Detroit,503.71,10249.88,0.0,22644.96
17-04-2016,Detroit,437.82,9782.03,0.0,18357.84
10-04-2016,Detroit,757.16,6902.28,0.0,9110.23
03-04-2016,Detroit,597.82,6688.79,0.0,10988.01
27-03-2016,Detroit,481.18,7529.48,0.0,14713.15
20-03-2016,Detroit,689.02,7061.83,0.0,19512.63
13-03-2016,Detroit,728.62,6293.44,0.0,12076.42
06-03-2016,Detroit,853.41,6477.46,0.0,8962.28
28-02-2016,Detroit,2183.38,7092.02,0.0,11000.16
21-02-2016,Detroit,2285.14,5350.58,0.0,10640.55
14-02-2016,Detroit,2185.23,5667.24,0.0,10918.3
07-02-2016,Detroit,1808.94,5778.2,0.0,10472.65
31-01-2016,Detroit,1820.34,5379.14,0.0,10303.61
24-01-2016,Detroit,1591.6,5173.38,0.0,13050.86
17-01-2016,Detroit,2686.57,6590.28,0.0,10928.62
10-01-2016,Detroit,4763.82,6356.7,0.0,13098.8
03-01-2016,Detroit,1673.67,5173.13,0.0,8032.68
25-12-2016,GrandRapids,84.29,813.39,0.0,1361.01
18-12-2016,GrandRapids,37.91,873.33,0.0,1181.37
11-12-2016,GrandRapids,29.44,855.06,0.0,1212.71
04-12-2016,GrandRapids,232.21,3063.52,0.0,4005.73
27-11-2016,GrandRapids,58.63,714.71,0.0,979.74
20-11-2016,GrandRapids,43.11,481.19,0.0,841.53
13-11-2016,GrandRapids,69.31,822.04,0.0,1284.68
06-11-2016,GrandRapids,66.35,648.34,0.0,1298.02
30-10-2016,GrandRapids,17.92,379.08,0.0,740.33
23-10-2016,GrandRapids,104.69,743.84,0.0,1243.29
